;Unnamed: 0;date;news;label
2312;2312;7/11/2022; Tesla sleep system coming soon! 🙌;
2313;2313;7/11/2022; Only that more shouldn’t have been your priority at this moment, unless you made sure there was not one child or adult in your private life that you owed stuff. That was not the case. You wanted to discredit them in favor of more for you, more from you, more behind you, and more\;
2314;2314;7/11/2022; Soon, amidst Near Gear, Jeremy eats 0 Tesla slaves, Richard legit no cap fuckin gets moronically airstruck by a 1649 Honda Civic and James injects uranium into 49 Hawaiian gacha players.;
2315;2315;7/11/2022; The Kia EV6 and Ioniq 5 are both on a faster 800V architecture, which allows faster charging speeds than the Tesla.;
2316;2316;7/11/2022; Right now on Sat (.00000001) = $0.00020 USD;
2317;2317;7/11/2022; sell it and buy a tesla. hahaha;
2318;2318;7/11/2022; A good world that the children can actually live in the future is also essential, but you just seem to care about them being pumped out with no regard for their wellbeing afterwards.;
2319;2319;7/11/2022; Are Tesla's Solar #solar Roof Systems Not Catching On That Quickly? - InsideHook ;
2320;2320;7/11/2022; Four times Elon Musk predictions were totally wrong – including huge Tesla and SpaceX fails ;
2321;2321;7/11/2022; can I have a Tesla?;
2322;2322;7/11/2022; to get smothered by competition in 2023 as major supply comes on board;
2323;2323;7/11/2022; But for people who are less economically, how should they pay for their children? the solution should be how to lower the cost of living, so that everyone can have a healthy and happy family.;
2324;2324;7/11/2022; Unfortunately AP is locked in at 49 so not able to see if the Tesla actually adapts to the speed limit (and when).;
2325;2325;7/11/2022; Musk says it’s bots. Others say it’s because Tesla and Twitter stock prices are down. How do you know who to believe?;
2326;2326;7/11/2022; I don’t believe it.;
2327;2327;7/11/2022; you are stupid for selling tesla just because today they disconnected Russia from gas Tesla will grow only on the basis of this information because electric energy sources will be used the one who sells tesla is a total idiot ;
2328;2328;7/11/2022; Elon Musk laughs off legal threat from Twitter Tesla founder Elon Musk is laughing off Twitter’s move to sue him over his decision to drop his ;
2329;2329;7/11/2022; Haha… seems genuine. 😂 Maybe you could upgrade to a Tesla now!;
2330;2330;7/11/2022; Without your Voice, you are nothing ;
2331;2331;7/11/2022; Elon saw the glory of China, which had a large population and because of his bias, Billnre needed to produce many children in order to inherit his wealth. Because one child is not good, there are others.;
2332;2332;7/11/2022; Tesla would love to manufacture raw materials for battery parts in the USA but shakedown artist Indian tribes in the NV desert are blocking companies from mining lithium using Union labor. Then main battery factory is located in Nevada.;
2333;2333;7/11/2022; In the end, Musk will pay the breakup fee and walk away. His Tesla share sales were more than worth the breakup fee. Paradoxically, the biggest bagholders in all of this are not Twitter but Tesla shareholders. (Twitter owners were bagholders way before Musk came on the scene.);
2334;2334;7/11/2022; Had one Tesla play hit for $1400 this morning, bout to grab a pub sub and kick back, beautiful day.;
2335;2335;7/11/2022; Yea sorry, I didn’t see it until literally last month over here lol. News from you guys doesn’t travel fast to the states unfortunately, that might be the issue;
2336;2336;7/11/2022; So, you are saying that Tesla truck is NOT bulletproof?!!! You are going to believe your lying eyes over Elon's excrement Musk?;
2337;2337;7/11/2022; there are much much better mfgs of storage/inverter packs that FraudBoi.;
2338;2338;7/11/2022; The best comment ever!;
2339;2339;7/11/2022; Yes they are tomorrow’s leaders. Wait how much sleep do new parents get at night time?😇;
2340;2340;7/11/2022; That's why you've got 45;
2341;2341;7/11/2022; Imagine if you just bought Tesla stock and call options in 2018 instead of complaining about it. You’d be so rich;
2342;2342;7/11/2022; Tesla last Friday Bulls now!🤣👇 ;
2343;2343;7/11/2022;" Tesla Solar roof, or solar panels over your existing roof? which do you prefer? Power your home &amp; charge your car with Tesla Solar! Model 3, S, X, Y- or Cybertruck- which do you prefer? No excuses now, totally clean energy here!! ";
2344;2344;7/11/2022; We need more energy storage in Texas because our grid has problems. Help Texas needs megapacks to help the grid! and some solar panels too. ... Asking for a friend;
2345;2345;7/11/2022; Tesla fanatics doing the same by mocking #hydrogen cars. Remember, Blackberry, Nokia, Microsoft, etc., all thought they were true innovators in the cell phone industry.;
2346;2346;7/11/2022; yes, they will be alive when the old people are dead. good job!;
2347;2347;7/11/2022; People who have been unemployed for longer are not usually hired by legacy automakers in Germany The IGM Union supporting this bad practice should learn from Tesla!;
2348;2348;7/11/2022; They had two POPULAR songs. Four or five good songs!;
2349;2349;7/11/2022; How to get a baby if some of them are Ga¥;
2350;2350;7/11/2022; #Rent_A_Tesla_in_Iceland Add a comfortable camping mattresses to your rental and save big on accommodation cost. They are neatly tucked away in the subtrunk so it won’t take up any precious cargo space while not being in use. ;
2351;2351;7/11/2022; The question to be answered is, was there a material adverse change? I don't think there was. This could also be a delaying tactic to give Tesla stock time to recover, so that the deal isn't as expensive for Musk.;
2352;2352;7/11/2022; Tesla Powerwall virtual power plant, Hyundai Ioniq recall, “wear-free” motor: Today’s Car News ;
2353;2353;7/11/2022; Children are essential to the future;
2354;2354;7/11/2022; Exactly, give zero ***** about Twitter and care more of the ramping of Tesla's products.;
2355;2355;7/11/2022; Yes you should clone babies to populate mars .progam brain chips for good humans.;
2356;2356;7/11/2022; Indeed very essential... But if grown productive.;
2357;2357;7/11/2022;" ""The guy who fires his employees who criticize him, blocks people on Twitter, and cancels electric car orders at Tesla over unfavorable blog posts will save free speech for us on Twitter """;
2358;2358;7/11/2022;" Yes because -$50 on the day is typical macro movement 👀 Not sure if you need to be reminded again; Elon has been dumping shares for a reason! His own words: Tesla stock price too high 🤣";
2359;2359;7/11/2022; Low birth rate makes god angry;
2360;2360;7/11/2022; Wise words Whitney! 😅;
2361;2361;7/11/2022; Elon Musk completes Twitter buyout deal, reaction of the social network ;
2362;2362;7/11/2022; will Tesla accept Bitcoin again?;
2363;2363;7/11/2022; If you deal in inches your old so need more height :p;
2364;2364;7/11/2022; Technology is passing by Tesla.;
2365;2365;7/11/2022; Tesla loses spot as world’s top electric car seller - The Independent ;
2366;2366;7/11/2022; Still want to buy an EV? Here's a Tesla charging line in California. Looks like only an 8 hour wait, if you're lucky. 45 minutes to charge one. 😂 ;
2367;2367;7/11/2022; Musk spent $44 Billion on Twitter. The World's population is 8 billion. He could have given each person $5 billion and still have money leftover. I feel like a cheque for $5 billion would be life changing for most people. Yet he wasted it all on Twitter.;
2368;2368;7/11/2022; This morning’s usual bike commute: biked along with construction workers, bikers, pedestrians, plenty of traffic - all while a woman operating a Tesla barely looked up from her phone for multiple blocks. The thoughtless reliance on an automated car is going to kill people.;
2369;2369;7/11/2022; An example: If each Sat was worth 1 cent of USD. That means 7 Billion people could concurrently own $3000 of Bitcoin all at once.;
2370;2370;7/11/2022; Just as long your not going to put all of them into a computer;
2371;2371;7/11/2022; EVERYTIME you feel the need to espouse and/or publicly disparage your OPINION …TESLA stock tanks. It may be a be net worth rounding error drop for you but, not for me despite being a diehard TESLA investor.;
2372;2372;7/11/2022; Day 1 completed of #100DaysOfCode successfully🎉. . Started building Tesla's website clone. Building it with React and Tailwind . Completed the header part but stuck with some css effect required. . . #webdev #ReactJS #tailwindcss;
2373;2373;7/11/2022; Here us real reason Musk WANTS to back out. Financiers have backed out so he has to finance himself, cannot say he can't afford, and would have to sell so many shares of Tesla stock that he would lose controlling interest. Would be out as CEO and likely off board too.;
2374;2374;7/11/2022; There are a lot of children in this world need help and love. You don't have to create them in batch just because you think yours genes are better.;
2375;2375;7/11/2022; And why would we want to keep bringing children into this world that the average American has to live in!!?? We all don’t have money or privileges you have to send our children to the best doctors, schools, colleges, ect….;
2376;2376;7/11/2022; Right, so let's build some.;
2377;2377;7/11/2022; Does he own a Tesla car?;
2378;2378;7/11/2022; So is being able to fix my own Car if i choose to. 😒;
2379;2379;7/11/2022; Oh, I just first heard about it in the states maybe a month ago. Still probably using the telegram I see;
2380;2380;7/11/2022;" This is totally true. My sadguru Dr. Aniruddha Joshi once said, there has not been a scientist as Nikola Tesla in 2000 yrs &amp; may not one like him in distant future...";
2381;2381;7/11/2022; Tesla $800, interesting. Bottom in? Don't think so tbh, but apparently I'm wrong.;
2382;2382;7/11/2022; So,i find out ,finally,the reason why you have so many children!🙂;
2383;2383;7/11/2022; Yes. Also;
2384;2384;7/11/2022; only if we ensure they make it to adulthood and im not sure we are doing that.;
2385;2385;7/11/2022; I was just thinking of doing that this morning. 😊 ;
2386;2386;7/11/2022; Elon Musk is a perfect example of why meritocracy is a right wing myth. Spoiled rich kid who bullied his way into prominence like most tech moguls, while most people don't even know the names of the real brains behind SpaceX or Tesla.;
2387;2387;7/11/2022; cina,and india have the most population not usa or europe so f;
2388;2388;7/11/2022;" 💯 &amp; excellent &amp; balanced education is so important for them to become brilliant &amp; productive humans";
2389;2389;7/11/2022; Ty captain obvious!! … oh wait, the left doesn’t see it that way, so i guess you right on saying it, my bad;
2390;2390;7/11/2022; I am referring to Tesla the genius inventor, not the muskrat's Tesla car. 😂;
2391;2391;7/11/2022; perfectly correct;
2392;2392;7/11/2022; Biden’s child?;
2393;2393;7/11/2022; Thank you for not just believing this but verbalizing it.;
2394;2394;7/11/2022; New #Podcast Episode Alert! Electric Vehicle News Bitesize ;
2395;2395;7/11/2022; And because of this idiot Tesla stock is in the dumps. He does nto have the right to back out. The courts will force him to pay $1B;
2396;2396;7/11/2022; Samsung / Tesla : le rapprochement se confirme ;
2397;2397;7/11/2022; Children are the development of a country and the future;
2398;2398;7/11/2022; But this does not prevent you from driving a tesla, so it's ok greg...;
2399;2399;7/11/2022; Your son?Novak is someon's son so shut up.Yo don't know What human and GREAT Godies creatures is Novak .You are Full of hate. Your country bombing our SERBIA in 1999. Without Serbian Nikola Tesla you and your son would be blind, so shame on you.;
2400;2400;7/11/2022; #Tesla reportedly nowhere near goal of installing 1,000 solar roofs a week #elonmusk #CNBC and other Tesla fanboys #GotMusked (I, too, was once a fan) ;
2401;2401;7/11/2022; I avoid sweet bell peppers 5 hours before bedtime. It’s strictly a daytime food for me now. Indoor air quality also plays a roll in sleep quality. Maybe Tesla can do something with their Home HVAC when it’s released. Bio defense mode for home. ;
2402;2402;7/11/2022; Ohhhh nice. Fresh salmon, too!! Santa, please bring me a Tesla;
2403;2403;7/11/2022; Tesla is up 6% from this time last year;
2404;2404;7/11/2022; A hardfork could be used in the future to upgrade the number of decimal points it could be broken down into if need be as well.;
2405;2405;7/11/2022; He also have 30~ billions of his previously tesla share sold at 925$ for twitter. He could rebuy tesla low and also invest in crypto he support;
2406;2406;7/11/2022; First step To the moon ;
2407;2407;7/11/2022; The new whistle blowing alt-right mantra for abortion ban.;
2408;2408;7/11/2022; it's not your money so who cares. we know the media loves to skew the narrative. maybe he'll throw the money in the GameStop, maybe AMC, maybe even more Apple shares. maybe by the dip for Tesla.;
2409;2409;7/11/2022; Healthy children are essential to our future!;
2410;2410;7/11/2022; Like my Tesla would be out autonomously uber’ing by now or Elon was gonna get all the led out of flint Michigan? We’ll see what happens.;
2411;2411;7/11/2022; Last I heard they had 1,500 data labelers. They apparently laid off ~200 as part of closing one particular office and restructuring the team around different office locations.;
2412;2412;7/11/2022; Hey how's the tesla?;
2413;2413;7/11/2022; Tesla CEO has announced he’s pulling out of the deal to put cocaine back in Coca-Cola in a letter to the $KO board.;
2414;2414;7/11/2022; Elon when is the update on brain chip coming? I have mailed you my stuff.;
2415;2415;7/11/2022; I’m happy that the overhang stays bc my goal is to accumulate as much shares as I can at these prices before the world figures out that Tesla will one day rule the world. 😃 Keep talking your sh*t 🤣;
2416;2416;7/11/2022; Is Tesla being asked to conserve power? Dell? Samsung? 3M? Applied Materials? Downtown offices and hotels? The W, where the mayor lives? Or is it just on us little folks?;
2417;2417;7/11/2022; A Tesla can go ~300 miles on the equivalent of ~2.5 gallons of gas. ;
2418;2418;7/11/2022; I shorted Tesla this morning 766 to 746 out to early;
2419;2419;7/11/2022; 😂😂😂 lol right that sound self inflicted rather than Tesla’s fault😂;
2420;2420;7/11/2022;" How Elon’s bizarre #TwitterTakeover Saga Could Have Just Been a Cover For Him To Sell $8.5 B in Tesla stock ⚖️ Twitter ""plans to pursue legal action to enforce the merger agreement."" ";
2421;2421;7/11/2022; I think he meant model 3;
2422;2422;7/11/2022; So is my portfolio;
2423;2423;7/11/2022; Idc how unrealistic it seems. I’m going to be driving in my own Tesla soon. That’s all I know.;
2424;2424;7/11/2022; Teach them well and let them lead the way...🎶;
2425;2425;7/11/2022; Tesla wasn’t making profits for years, and they figured it out, these manufactures with their 100+ of experience, will figure it out soon enough.;
2426;2426;7/11/2022; I'd like Tesla Bots running around Earth/Mars with our brains in them. Kids are hard work and a drain on resources 😋👎;
2427;2427;7/11/2022;" I'm just here with my popcorn bored reading could have solved world hunger tweets, I own tesla tweet, hey Elon give me money tweets, and some guy supporting doge looking for hope in the land of hopelessness. oh and the creepy painting guy &amp; glad he isn't buying Twitter ppl.";
2428;2428;7/11/2022; so child labor is nothing but “insubstantial bullshit”?;
2429;2429;7/11/2022; Whitney agrees ;
2430;2430;7/11/2022; Fyi, for all prospective Tesla investors, the US is a lagging indicator;
2431;2431;7/11/2022; I get asked this a lot, not only for Tesla batteries but for all EV batteries in general. Today's EVs have fantastic batteries and management systems to ensure long-lasting use! This article explores Tesla's implementation. #ElectricVehicles ;
2432;2432;7/11/2022; That makes me horny: ;
2433;2433;7/11/2022; so is unbiased, untarnished, unvarnished TRUTH;
2434;2434;7/11/2022; So their are 21 million #BTC that can be broken down to the 8th decimal place or .00000001. That means for each Bitcoin there are 100 million Sats. This means there are 2,100,000,000,000,000 units of trade in #Bitcoin.;
2435;2435;7/11/2022; Tesla down today on Elon Musk’s _________. #Tesla $tsla;
2436;2436;7/11/2022; Right after he buys me a Tesla….🚘;
2437;2437;7/11/2022; And I am still waiting for to buy me a Tesla, let’s see what happens first.;
2438;2438;7/11/2022;" Likely will, the amount of data consumed by Tesla owners charging at Superchargers is ridiculously high and this way, Tesla is using ""their"" own network and avoids data costs via the SIM in car. I'm sure they pay SpaceX for it to which gives them some nice tax advantages.";
2439;2439;7/11/2022; Can i get a job at Tesla? Am trynna secure the bag;
2440;2440;7/11/2022;" Noone ever does anything thinking something other than himself. It is a big lia if it someone is saying ""i am doing this for the world"" it is pretty much BS and that person is a liar. It is a pretty much personal world i mean.";
2441;2441;7/11/2022; The guy with a Mercedes in his headline photo is a Tesla stan? Doubt.;
2442;2442;7/11/2022;" Gonna start calling Tesla drivers ""crash test dummies""";
2443;2443;7/11/2022; When I jaywalk, I make sure to do it in front of Tesla’s because 1. I know it will automatically stop for me 2. Even if they do hit me, they’ll have enough money to pay my medical expenses;
2444;2444;7/11/2022; Tesla Powerwall virtual power plant, Hyundai Ioniq recall, “wear-free” motor: Today’s Car News ;
2445;2445;7/11/2022; true!;
2446;2446;7/11/2022; Can you tweet something about tesla so I can get my losses back 😂😂😂;
2447;2447;7/11/2022; Used Tesla Model 3 (Mk1, 2019-date) review ;
2448;2448;7/11/2022; No, parent are the present.;
2449;2449;7/11/2022; Rofl. Tesla bulls still dont get it;
2450;2450;7/11/2022; Soon, we are getting Tesla beds. Isn't it? 🙂;
2451;2451;7/11/2022; People don't realize our gr8 gr8 grandparents were having 10 to 15 kids and that was normal forever until then.;
2452;2452;7/11/2022; Check out Lucid Air Pure. Better than Tesla in all fronts;
2453;2453;7/11/2022; $TSLA today $702. I was is $700 strikes Friday and it didn’t work out the way I wanted. Rallied by the Bulls on Friday to $760. Today Tesla Bulls got slaughtered. 🩸 So hard to time Tesla options trades.;
2454;2454;7/11/2022; It lasts a lot longer than you may think. 🧐 #Tesla ;
2455;2455;7/11/2022; How Elon’s bizarre Twitter takeover saga could have just been a cover for him to sell $8.5 billion in Tesla stock. cc called it. ;
2456;2456;7/11/2022; Have you tried UFODRIVE? Not sure it’s right for you but they do a subscription service for a month or more. Tesla model 3 in London for £1625 for august.;
2457;2457;7/11/2022; Hear hear!;
2458;2458;7/11/2022; Hope it’s a Tesla ☠️☠️☠️;
2459;2459;7/11/2022; Great job polish people! I say that because lots of stuff are polish and why, cuz factory is near polish border, obviously that was the intentions from the beginning, Tham why couldn't you built in poland in the first place?! We need it, and they keep saying you not real car..;
2460;2460;7/11/2022; There are almost 8 billion people. You need people to make your green bs seem like it matters. More people means more CO2 which means you are likely to get more tax credits. You suck.;
2461;2461;7/11/2022; Now do tesla customer service.;
2462;2462;7/11/2022; Then why Tesla is providing transportation to its employees that want abortions???;
2463;2463;7/11/2022; Beaver Utah. Tesla driver is Southern Utah beware;
2464;2464;7/11/2022; I think im suffering from not having a Tesla-itis, I would even get it wrapped with Elon musk and Mr beast playing volleyball on it and promote 24/7 and;
2465;2465;7/11/2022; Going to be hard to perfect it. “Tesla: needs to move left 3” or 5cm” … “Tesla: please take over human I am confused”;
2466;2466;7/11/2022; Donald Trump criticises Tesla CEO Elon Musk’s $44 billion Twitter deal | Latest English News | WION ;
2467;2467;7/11/2022;" The tesla truck more than the S or 3 reminded me of electric golf cart vs gas. If you come off the gas pedal, it doesnt even really keep rolling the way a standard car does, it loses momentum &amp; will stop. I could see ppl getting lazy about that and relying on self drive too much";
2468;2468;7/11/2022; Really? You have time for this? Who is running TESLA?… not doing to well lately, maybe you should focus you time there;
2469;2469;7/11/2022; And God said to Elon go into the world and replenish it!;
2470;2470;7/11/2022; I’m in a Altima now for the next couple weeks 🤦🏾‍♂️;
2471;2471;7/11/2022; I said to my wife we should have a 2nd baby and she said yes before i even finished asking . 😁💚💛❤;
2472;2472;7/11/2022; How far guy, I go soon tie you inside bottle may dey pay me for no reason. Emi lo kan;
2473;2473;7/11/2022; Wow, that’s profound. Sort of like, Food is essential to our health.;
2474;2474;7/11/2022; just seen someone bang out in a tesla I need 2;
2475;2475;7/11/2022; same here;
2476;2476;7/11/2022; Do you think it already happened? Retail was trapped and got into stock trading and Tesla and robinhood and crypto… Tic toc was flooded with “investment advice” as it was the cool thing to do Noone suspected this crash Perhaps we really did already have it…;
2477;2477;7/11/2022; Or sell your #tesla stocks now, to sleep better These weird tweets by #musk should make one worrying;
2478;2478;7/11/2022; Are you Heard About Dhritarashtra he has 101 Childrens??;
2479;2479;7/11/2022; [Components] WTS: 35, HP, HPE NVIDIA Tesla P40 24GB , Refurb, Request GBP ;
2480;2480;7/11/2022; If you don't buy Twitter, will you put that capital back into Tesla?;
2481;2481;7/11/2022; Tesla Model Sleep;
2482;2482;7/11/2022; and to the present 🙂;
2483;2483;7/11/2022; I will forever refuse to respect a person I’ve never seen or hear talk.;
2484;2484;7/11/2022; Good point- to be clear, I don’t and have never had a position in Twitter stock, or Tesla for that matter, and have not taken any stance on the direction that either stock should go, including in this thread!;
2485;2485;7/11/2022; Why? So many children?;
2486;2486;7/11/2022; Impressive! I wonder if this will roll out to all sites?;
2487;2487;7/11/2022; Incredible! using children to advertise a production that kills children, from lithium mines to production cycle substances and cars #stopbuildingcars;
2488;2488;7/11/2022; Love how you think out of the box #smart #lifehack;
2489;2489;7/11/2022; It’s only getting worse they don’t want to invest in renewable energy. Hope Tesla comes but they will need solar and batterys at chargers we already have Tesla Solar and powerwalls;
2490;2490;7/11/2022; “Children are essential to the future increased sale of Tesla cars 🚘! “ Is it a marketing tag line;
2491;2491;7/11/2022; In the Tesla app duh!;
2492;2492;7/11/2022; Thank you 💕;
2493;2493;7/11/2022;" Better than being a 10 &amp; driving a Tesla";
2494;2494;7/11/2022; Here's one in Norway that came in handy ;
2495;2495;7/11/2022; is there enough food to feed them? enough land, raw materials? Money won't solve it. Just an opinion;
2496;2496;7/11/2022; 🤣 spreading his seed;
2497;2497;7/11/2022;" It does happen ;) My neighbors kids(4&amp;6) love coming over to help me take my hard top off and on and sit in it. Their parents have a Tesla. Nice parents but no fun. 😄";
2498;2498;7/11/2022; Oh and the article this data is from came out in 2015 (not 2014) on the heels of Facebook buying Oculus. ;
2499;2499;7/11/2022; And should be protected at all costs. CRT is a method to destroy them.;
2500;2500;7/11/2022; Everybody thinks Elon Musk is Nikola Tesla but he’s Thomas Edison.;
2501;2501;7/11/2022; I'd actually love a tesla as the next car for my house but why the fuck is it so expensive? Make it cheaper asap please.;
2502;2502;7/11/2022; Reports: to Update One-Pedal Driving - The EV Report ;
2503;2503;7/11/2022; Got lucky with my 690 cc rollover from last week;
2504;2504;7/11/2022;" ""He is not going to buy it [Twitter]"" Donald Trump takes a jibe at Elon Musk after the Tesla CEO said that he had never voted for a Republican before June elections. tells you more LIVE TV: ";
2505;2505;7/11/2022; Elon musk is proof the “coolidge effect” and alive and well;
2506;2506;7/11/2022; I just want a Tesla 💀;
2507;2507;7/11/2022; Everything we do now is not for us but for the next generations;
2508;2508;7/11/2022;" Truth. Ironically, according to the WHO website, approximately 73 million unborn souls are aborted worldwide, ANNUALLY. Also, those having ""fur babies"" in lieu of real ones is selfish because they are relying on my kids to support them into retirement because of SS tax burden.";
2509;2509;7/11/2022; listening to bluebucks will always bring back Tesla memories, riding in the model x just vibing with my coworkers:’);
2510;2510;7/11/2022; and rockets don't make love my friend;
2511;2511;7/11/2022; 1 - But Musk actually support bitcoin, tesla has over 42,000 Bitcoins, 2 - why twitter doesn't give the bot info? Now they will have to do it in court lengthening the buying process, 3 - Dogecoin is Trash lol;
2512;2512;7/11/2022; What do you think about the theory that this was an excuse for him to sell Tesla stock?;
2513;2513;7/11/2022; Are You needing new slavers?;
2514;2514;7/11/2022; Yes, people is seen as a backbone of capitalism, yet we are treated like dogshit where our needs aren’t treated as essential, so capitalists only give workers enough just to keep us alive;
2515;2515;7/11/2022; fake bots, most of them are pro Tesla lol;
2516;2516;7/11/2022;" All you do is criticise Tesla FSD beta when your own software seems to suck, prove me wrong &amp; show us how it is better?…post some videos of your own….. a negative approach never got a positive result….you are just coming across like you are panicking……🤔";
2517;2517;7/11/2022; ( $TWTR $TSLA ) “How Elon's bizarre #Twitter takeover saga could have just been a cover for him to sell $8.5 billion in #Tesla stock” | Fortune ;
2518;2518;7/11/2022; Yes, but my guess all your kids wont have the time they need from their dad and that is sad;
2519;2519;7/11/2022; my bank account balance disagrees;
2520;2520;7/11/2022; Richard does it again #Tesla $tsla;
2521;2521;7/11/2022; Yes, perhaps you should think more about the guiding philosophies about childhood development for all the children, their real time needs...and less about...rabbits and carrots? I think of children all the time.;
2522;2522;7/11/2022; Children are not important because of any material utility but by their sheer presence to our happiness.;
2523;2523;7/11/2022; He’s also monumentally wrong;
2524;2524;7/11/2022; Tesla employees have made tens of thousands of dollars through their stock options over the last 10 years, far more than they would’ve made if they were a member of a union. Hippie dude wants them to be poor.;
2525;2525;7/11/2022; Tesla now has 5,000 employees or 42% of the workforce for 🇩🇪 Giga Berlin on board they plan for to produce 500k vehicles per year in phase 1 The rapid hiring indicates that Tesla has no severe problems finding enough and qualified employees;
2526;2526;7/11/2022;" looks like trump is actively critisizing you. From a political perspective people who are on the left don't like you &amp; people who are on the right will start to dislike you. I already think tesla is a shitty car company because all of the defects on every tesla I work on";
2527;2527;7/11/2022; People simping for a guy who might very well not even existed (no videos of him) 😆 incredible;
2528;2528;7/11/2022; Tesla has $4 more to go, $3 dollars.;
2529;2529;7/11/2022; Who gives a rat's blank it's in China and not here in the United States. Copper the next oil need to have EVS all over the place.;
2530;2530;7/11/2022; Yesterday was Nikola Tesla’s birthday! Happy birthday to the inventor and electrical and mechanical engineer whose discoveries changed our world forever. Learn more about Tesla at ;
2531;2531;7/11/2022; Ask the oil companies where they get the cobalt from to remove sulphur when refining petrol and diesel. They don’t seem to want to say. Meanwhile EV batteries are going cobalt free with the new generation of LFP batteries. These should be in my Tesla when it arrives.;
2532;2532;7/11/2022; This is very interesting too The results are truly impressive, as according to the industry data, the company is consistently increasing its market share, despite the volatile global situation in terms of supply chains. #Tesla ;
2533;2533;7/11/2022; 2) Imagine a car running on our electric generator without fuel and when it is parking it will act as power generator for our home or grid at night. Prototype is ready! What will Tesla do now? Will you invest?;
2534;2534;7/11/2022; educated children⚡️⚡️⚡️;
2535;2535;7/11/2022; Hey how long till I can buy a Tesla with $ducker?;
2536;2536;7/11/2022; So are adults.;
2537;2537;7/11/2022; For your mom I’m sure it is;
2538;2538;7/11/2022; That's why globalists want to vaccinate them. To remove our future.;
2539;2539;7/11/2022; If I write an article better than this can you shill it?;
2540;2540;7/11/2022; As are the people who care for them 🥰 I figure it’s one of the jobs that AI won’t take🤗;
2541;2541;7/11/2022; Almost all Tech is down Look at Nio -9% and Xpeng -8%. Nothing Tesla specific.;
2542;2542;7/11/2022; Let's keep building;
2543;2543;7/11/2022; Bro, you should adopt 2-3 from India! Here overpopulation is a problem.;
2544;2544;7/11/2022; Keep doing it! I wish I understood compounding interest at your age!;
2545;2545;7/11/2022; Well before FSD is perfected, Tesla Navigation MUST not make a single error.;
2546;2546;7/11/2022; Do you love your children as much as you loves rockets??;
2547;2547;7/11/2022; Are you working for Tesla? Or how do you know? OTA for the light functions when? The new ones were introduced in late 2020. They are testing the digital signs in three European countries now three years after the car was introduced in Europe. 360° not possible with the cameras;
2548;2548;7/11/2022; Tesla stock tanked another 5% this morning. But I’d imagine $1 billion is what you’d consider a fair price for getting to act like a moron on twitter for a month, yeah?;
2549;2549;7/11/2022; Is your home ready for a power outage? We’ll show you how Tesla Powerwalls can keep the lights on! …and the refrigerator, and the air conditioner… #tesla #powerwall #homebattery #sandiego #poweroutage . ;
2550;2550;7/11/2022; Making technolgy and the earth’s resources available to everyone is essential too. The bottleneck that gives everything to billionaires is starving people that IS ALREADY ALIVE;
2551;2551;7/11/2022; If this is what i have done to myself all by myself then i couldnt care less about this..if you helped with what happened to me then you are lying real much with what you said. I am taking it personal maybe..and yeah, because it is.;
2552;2552;7/11/2022; What about we make having children more affordable?;
2553;2553;7/11/2022; No. She was on left lane. 🤣🤣;
2554;2554;7/11/2022; Facts are he didn’t have the internet, he didn’t have $300Billion USD and he certainly didn’t have any part in making FSD cars and self landing rockets and BCIs.;
2555;2555;7/11/2022; S and X delivery in Europe are essential for the future 🙏;
2556;2556;7/11/2022; And I guess impregnating subordinate employees is the key to our future… #INFANT #PatheticRationalization;
2557;2557;7/11/2022; Check out the expansive collection of luxurious pre-owned vehicles at Audi Fort Lauderdale! We have all brands in-stock and ready for purchase, from Range Rover, to Tesla, Jaguar, Mercedes Benz, and more! ;
2558;2558;7/11/2022; 🔋🚗💨 Fun fact: 4 Tesla charging stations = about 230 Homes of electricity;
2559;2559;7/11/2022; i got it, so we have to chat one on one right?;
2560;2560;7/11/2022; Tesla News Gives Nio Stock a Much-Needed Boost ;
2561;2561;7/11/2022; And Cats;
2562;2562;7/11/2022; Fundamentals before constructed conception loyalty......theory because I'm uneducated is loyalty to continuim first and foremost planet starts and ends the same if not we perish ... meaning don't stray too far off beaten path entirety of fight is resources in equality.;
2563;2563;7/11/2022; Then make sure they have their basic needs met then, lobby that instead of stupid ass ventures like underground tunnels;
2564;2564;7/11/2022; Studies show if MOST of the car hits the trucks underride bar, it will likely stop the car and severe casualties, but any less than 50% and its worse. That tesla looks like it was only half way over behind the truck.;
2565;2565;7/11/2022; More the merrier...;
2566;2566;7/11/2022; Tesla is down 6% also. Did midas lose his touch? We could only be so lucky;
2567;2567;7/11/2022; Thanks elon needed this! Can I have a tesla?;
2568;2568;7/11/2022; Also, my upstairs neighbors sound like they're taking the challenge seriously.;
2569;2569;7/11/2022; haha i got it now. Mr Musk is in the conversation chain of us and many others haha;
2570;2570;7/11/2022; Elon is working on it. When he’s not busy spreading his seed and buying social media companies. ;
2571;2571;7/11/2022; The original Tesla car stickers a pink film so good-looking, simply too beautiful, there is a kind of fairy temperament❤#Tesla #NewEnergy ;
2572;2572;7/11/2022; Humanity is toast;
2573;2573;7/11/2022; I stopped driving at dusk in my Tesla. Apparently the car doesn't make enough noise to deter them to get out of the way.;
2574;2574;7/11/2022; How Elon's bizarre Twitter takeover saga could have just been a cover for him to sell $8.5 billion in Tesla stock | Fortune ;
2575;2575;7/11/2022; Tesla spare parts shortage. Any solutions on the way?;
2576;2576;7/11/2022; That’s some strong coffee bro…;
