,news,label
1587,notice S Y cancel AP flick straight away correct limit need adjust automatically sign n limit,0.0
1588,sheer fear event happen start sell Elon add share Twitter penny stock end day,0.0
1589,complete lack self awareness hilarious energy beam transmission postulate Tesla FFS amusing crypto bros discover basic law financial market code shell potato,0.0
1590,fast break thing nimble figure thing Musk modus operandi Tesla aswell spacex,0.0
1591,like ready year tine period Tesla new giga factory finish,0.0
1592,large company apple saudi Aramco Microsoft Alphabet Amazon Tesla Berkshire Hathaway United Health Johnson amp Johnson Meta Facebook company tech company emerge power internet revolution,0.0
1593,Elon Musk Replies Twitter Lawsuit Threat Meme Twitter announce file lawsuit Tesla CEO abandon hype billion deal Elon Musk respond Twitter threat meme Twitter,0.0
1594,reason start level end datum year input datum etc will,0.0
1595,great weekend guy lot exposure Sonofdoge,0.0
1596,nice graph create include datum brand like electrify America difference thing perspective,0.0
1597,comment ElonMusk Tesla spacex starship Neuralink Memes Funny meme,0.0
1598,Gregory Tesla washing,0.0
1599,need gearbox motor spin fast dodgy battery fail regularly,0.0
1600,thing figure time speed limit AP adjust car speed like yesterday AP go amp toodle wrong setting,0.0
1601,Model S Lucid Air year price closely double lot technic surely steal Tesla,0.0
1602,Shout Texas Tesla owner,0.0
1603,Tesla share baby bump Elon Musk try pull Twitter deal,0.0
1604,evidence Tesla Freemason scared religion amp Musk NWO inc Musk want Tesla invention bury Tesla create free energy financier JP Morgan find amp pull plug die broke amp pigeon,0.0
1606,ask musk sell Tesla stock tweet max Payne soundtrack opposite obfuscation,0.0
1607,curve amp apexe,0.0
1608,Gear Jeremy kill moroccan slave Richard fucking gets fucking run BC camel car James sex Tesla preschooler,0.0
1609,fair question pay remain silent crash,0.0
1612,Free Tesla Giveaway elongate,0.0
1613,flex crypto thing price stock tesla ego go bad,0.0
1614,Lucid new clear winner beginning tesla owner get red carpet treatment lucid fortunate growth annually hope ability scale service quality repair shop need quality oem EV space,0.0
1615,Twitter Reportedly hire Law firm Sue Elon Musk suspend billion Acquisition Twitter contemplate legal action Elon Musk Tesla SpaceX CEO decision suspend billion roughly Rs crore takeover deal social medium,0.0
1617,Elon feel heart heart Tesla baby invention imho believe say Eberhart world long love baby consider right abandon classic parent npd behavior,0.0
1618,BYD sell new energy vehicle month represent increase Tesla hand deliver total vehicle contend supply chain problem factory lockdown sale disruption China,0.0
1619,Musk officially try kill Twitter takeover Elon Musk officially try pull plug billion deal buy Twitter SEC filing Musk lawyer say Tesla CEO wish terminate agreement,0.0
1621,techno operate system vag group crap update new feature week,0.0
1622,Dear Tesla send purported interview interview take place reporter liar,0.0
1623,trump lash Elon Musk rotten Twitter deal Tesla CEO say lean DeSantis,0.0
1624,GameStop outperform FANNG TESLA YTD touch unclosed short position r superstonk cover extensively year GameStop safe investment right upside absolutely massive,0.0
1625,ok personally make happy thought democrat subject abuse drive Chevy bolt think clearly deserve joy Tesla,0.0
1626,try overthrow Democracy Jeffrey Clark let Polluters walk Free,0.0
1628,Twitter major shareholder BlackRock Vanguard Tesla major shareholder BlackRock Vanguard let stop pretend fucker,0.0
1629,wish Tesla itemize line expense legal expense astronomical,0.0
1630,Lucid twice price model s,0.0
1631,electric car market Tesla show electric car price point,0.0
1633,Wind Solar Production Grow AI Fights Wildfires Tesla stare chinese Rivals,0.0
1634,shareholder direction include decide Tesla allow stock split,0.0
1635,vote Tesla Shareholder Meeting,0.0
1636,Tesla operate Supercharger location country Europe,0.0
1637,tesla blow buy Musk suck,0.0
1640,hey find Tesla founder create Tesla car majority share holder can exist team finish modern day PT Barnum,0.0
1642,yeah depend want actually time CDBC route actually demonic China like authoritarian control buy fake social credit score Tesla bad environment ability freeze EXPIRE money,0.0
1643,Tesla actual mastermind innovation Thomas cash,0.0
1644,tesery way protect trunk tesla tidy organize,0.0
1645,thing Optimus currently jerk cis male repetitive task Optimus dangerous far bore add input port Optimus Tesla,0.0
1646,,0.0
1647,Tesla remove charge cable new car inclusion offer discount,0.0
1648,true John buy share Amazon Tesla say buy wrong cryptocurrency shit,0.0
1649,weird drunk donkey tent beat germans metric sport car track metric not track past performance equal future result,0.0
1650,Ummm throw PayPal money roadster frame license Lotus convince investor funding Tesla get investor space stuff throw people money project ElonMusk elongatedmuskrat elonmusktwitter,0.0
1651,,0.0
1652,datum separate geographically global total excel share,0.0
1653,Elon work hard point sleep Tesla factory floor,0.0
1655,love Tesla continue propel amp competition inevitably plan take lead w respect design tad stale offer create far superior design Tesla dm discuss opportunity,0.0
1657,back twitter deal afford deal valuation world rich person come fact tesla overvalue stock recession competition EV segment buying twitter bad investment decision,0.0
1659,,0.0
1660,whilst good news need slow lot early gantry speed camera mean go nicked rely like need speed limit question pass,0.0
1661,matchup point fun win prize different category weekend seek venue pit car show currently capable fun,0.0
1662,bus convenient uber robo taxi retain convenience Uber price drop dollar mile cent mile mind privacy security,0.0
1665,Bombiggy soon friend,0.0
1669,VOX article say SpaceX Tesla Elon Musk Twitter Elon Musk uh yes,0.0
1670,happen Tesla car Doge change world,0.0
1671,steaming pile junk assemble gang drunk donkey tent build Germany german factory,0.0
1672,ice vehicle dumb,0.0
1673,Lol secret get Tesla way whisper,0.0
1674,mile home physically run fume Tesla charge ready start leg MutantFam pray,0.0
1675,thank give yesterday bro thank borrow Tesla bro,0.0
1676,NHTSA launch investigation Tesla couple kill crash hackernew,0.0
1677,White House announce Tesla open Supercharger Network NorthAmerica include Canada amp Mexico,0.0
1678,pop tesla gon electric,0.0
1679,robo taxi sale result drop Tesla sale competitor sale robotaxi TAM m car Tesla supplying sale will fall sell m car turnover quick rack big mile,0.0
1681,graph show global Supercharger Station growth station charge connector note data available far clear deploy charge station record rate,0.0
1682,Twitter hire law firm Wachtell sue Musk pull billion deal Twitter ElonMusk Acquisition BretTaylor Tesla,0.0
1683,chinese electric vehicle giant BYD month snatch Tesla crown popular maker battery drive car Wang Chuanfu nutty professor company,0.0
1684,Fremont plant drama number place S x Tesla enjoy well rep QC stuff eliminate Ys flawless,0.0
1685,,0.0
1686,fair guy Tesla section day have replace unit regardless meta,0.0
1689,troll Twitter Twitter TSLA TESLA,0.0
1691,need read real Tesla Elon engineer smart compare Nicolas Tesla screw Edison money Musk telling today man think wireless electricity possible think,0.0
1693,engineer birthday card nikola tesla,0.0
1694,Elon want business tesla parposal m invest trillion dollar,0.0
1695,price determine good car demand manufacturing capability,0.0
1697,Elon like want speak ceo vtuber buy stock company week later debut official tesla vtuber,0.0
1698,Hi Mike save penny charge take work CCS site supercharger hope move non Tesla need charge,0.0
1699,Nikola Tesla Marcel Proust Ronnie James Dio,0.0
1700,bore speed standard proper customer service proper build quality proper repair shop promise customer timeline Lucid clear winner Tesla diversity win,0.0
1701,tri motor tri motor matchup century,0.0
1702,gue go charge fast sunset,0.0
1704,uninstall revert update Tesla customer face way Tesla initiate reversal case,0.0
1705,indian parliament start keyword theory symbol indian parliament think Britain France Ashoka Lion Vatican masonic design Shiva MP temple Tesla year eugenic universally establish,0.0
1706,think original tweet David invention found distinct thing Elon clarify role found Tesla tread wrong direction,0.0
1707,Trump Rips artist Elon Musk Tesla CEO Reportedly Defends Trump,0.0
1708,Tesla CEO tomorrow wait big news know let,0.0
1710,core elon musk hater like somewhat innovative tesla respect way base social medium public relation legit stand like icky,0.0
1711,like underfunde team design,0.0
1712,Rumor Bill Gates million short position Tesla agree Gates expectatio,0.0
1713,simply despise automaker attempt software complicate thing make driver experience miserable software feel half assed like hurry thought look like player os,0.0
1714,Tesla CEO release truth Twitter bid practice need learn pull,0.0
1715,TNR Gold NSR Royalty Mariana Lithium Ganfeng Ganfeng Lithium Inaugurates work Mining Project Puna Argentina,0.0
1718,paypal found multiple billionaire investor musk join main engineer space x physics degree economics invent company space X tesla fuel billion dollar government funding,0.0
1719,nonsense Tesla online try set record straight binge get great life thank comment moron tweet level way depth,0.0
1720,friend oc Steella Tesla promote eggman empire new eggkini XD,0.0
1721,offer mirror delete regulation permit,0.0
1724,Haha dude clearly blow fuse road sound like lunatic,0.0
1725,USA comparative China far new vehicle sale automaker Tesla struggle ongoing semiconductor shortage start month June desperately low inventory dealer lot transit,0.0
1726,Tesla prove ev viable long leader Tesla car build tech company EV build car company build pretty shitty car company catch worth price outside Elon Elon,0.0
1727,entrepreneur anti tesla campaign fail primary gt,0.0
1728,Tesla SpaceX CEO Elon Musk share meme soon news emerge base social medium platform Twitter hire law firm sue billionaire,0.0
1729,,0.0
1730,concept struggle family afford fuel buy electric car well feeling buy tesla tankful gas major decision typical liberal concept dept spend,0.0
1732,Gud Curry Gaddha Gaadi request Musk n come n manufacture think forget Indians actually afford Tesla tesla sell China November luxury car sell India poor man,0.0
1734,wait tesla bossman,0.0
1736,own Tesla decrease personal air travel place drive hour drive deal TSA flight delay rental car etc travel time work drive instead fly,0.0
1737,open Tesla charger UK use make sense sit know available come make money musk create charge site win win,0.0
1738,,0.0
1739,doubt Lucid market want sell car recession hit hard,0.0
1740,think want fuck em Tesla yes sir,0.0
1741,NGHHHH true lemme MERLIN need TESLA dummy thicc damage,0.0
1742,need Starlink internet small car version Starlink version,0.0
1743,,0.0
1744,probably decide make financial sense pay termination cost seek massive leverage overpay company Price earning ratio high Tesla stupid offer begin,0.0
1745,Gallon liter think,0.0
1747,,0.0
1748,game controller work fine USB port Model build November will Sonic Hedgehog USB c port data change game support hardware pe,0.0
1749,Hotel demand affect possibly likely people let Tesla drive self home,0.0
1751,good girl love Tesla love Elon Kimbal good girl crazy handjob love horse get,0.0
1752,Zhang elon need reason sell tesla stock sell excuse buying twitter sell make shareholder mad buy twitter,0.0
1753,lower value Tesla go lose billion show,0.0
1755,,0.0
1756,Elon snub Tesla drive VW Rivian EDV DEV laughable Canoo ex Tesla engineer year ago expertise software manufacturing drive train battery car interior exterior build,0.0
1757,Twitter hire legal firm sue Musk end billion deal report Twitter Musk Tesla spacex,0.0
1759,yup recommend SOFI hit wonder look happen Tencent right probably sell Tesla show currently hold,0.0
1760,exactly mean Tesla ownership ridicule non tesla EV owner good thing Tesla laugh people,0.0
1761,trump event Alaska late Saturday call Tesla CEO Elon Musk bullshit artist support president opponent say day oh vote Republican,0.0
1762,TSLA enter Uptrend Momentum Indicator exceed level July view odd indicator,0.0
1763,EHP day week have disengage Autopilot need change lane MAJOR Navigate Autopilot useful plain GPS self parking neat good summon car stick free,0.0
1765,happy return day Nikola Sir,0.0
1766,intelligent tariff Tesla charge night go fix night,0.0
1768,yes tesla thing attractive hav get meet man year commission new axis robot facility atonimous plus Grob want combine Engineer s Technitions,0.0
1769,drop billion offer pull bc want bot Twitter billion liquid currency hold tesla stock,0.0
1770,Neurallink Tesla company s,0.0
1771,Hope SEC look dump Tesla stock go,0.0
1772,nice rid waste space right hand yeah cool see car see large map etc,0.0
1773,,0.0
1774,explain impressed develop garbage software use date design windows vista,0.0
1775,great weekend Met great people project day interview Son Doge soon available YouTube finish day get ride Tesla Loop pretty cool,0.0
1776,guy ask like month ago lol,0.0
1778,shame Tesla Semis,0.0
1780,well content m buy tesla,0.0
1781,say Friend Tesla send purport interview Record interview take place reporter liar Edison Orange Record Transit Newspaper NJ get start amp run today likely paper refer,0.0
1782,Robo taxi step own car end goal tesla eventually cheap use robo taxi,0.0
1783,recent update tesla car uninstall update revert,0.0
1784,say Friend Tesla send purport interview Recorder interview take place reporter liar Edison bet diss Tesla article,0.0
1786,Tesla think plan amp build EV unlike brand transition EV past yr Tesla autonomous software amp advance field responsibly projection production availability reality,0.0
1787,want car like computer get package software bug include lest bug brick EV car charge station crash,0.0
1788,cut demand inflation adjustment money make cut demand temporary drop cost give free stuff temporarily fair potential future previous buyer,0.0
1790,new speed get overridden GPS half mile later,0.0
1791,convenient demand mile double basically work tesla lunch great place away home work Tesla well work home,0.0
1792,logic car actually adjust speed change limit see adjust past time official word,0.0
1793,Elon alotta pr SpaceX amp Tesla twitter,0.0
1794,electrify America certainly progress realize coverage match Tesla,0.0
1795,Tesla model s day manufacture company time single person white,0.0
1796,fan gloating go bad Tesla car cause roll blackout electricity coal power grid go,0.0
1798,Global EV shipment Tesla lead,0.0
1799,say acceleration boost uneeded acceleration wear motor tire fun buy bonus need want,0.0
